label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EstM2_GlyEE_frame9_input,1,1.412954330444336,0.967215359210968,0.8581931591033936,0.0,1.0110232830047607,0.9899999499320984,0.929949164390564
EstM2_GlyEE_frame9_input,2,1.3088208436965942,0.9702430367469788,1.1150647401809692,0.0,1.1129875183105469,0.9899999499320984,0.917172908782959
EstM2_GlyEE_frame9_input,3,1.154118299484253,0.972882866859436,0.8751950263977051,0.0,1.1479074954986572,0.9833332896232605,0.9274914264678955
EstM2_GlyEE_frame9_input,4,1.3454831838607788,0.9706871509552002,0.8971484303474426,0.0,1.3385891914367676,0.9899999499320984,0.9202045202255249
EstM2_GlyEE_frame9_input,5,1.2646409273147583,0.9682419300079346,0.9203866720199585,0.0,1.3405787944793701,0.9899999499320984,0.9184333086013794
EstM2_GlyEE_frame9_input,6,1.3255470991134644,0.9714981317520142,0.7423624396324158,0.0,1.3935089111328125,0.9899999499320984,0.9213825464248657
EstM2_GlyEE_frame9_input,7,1.3729106187820435,0.9643834233283997,2.528433322906494,0.0,1.4169628620147705,0.9899999499320984,0.9001732468605042
EstM2_GlyEE_frame9_input,8,1.3812814950942993,0.9719283580780029,0.7092849016189575,0.0,1.4279874563217163,0.9899999499320984,0.922800600528717
EstM2_GlyEE_frame9_input,9,1.6143858432769775,0.9557222723960876,0.8689142465591431,0.0,1.435860514640808,0.9899999499320984,0.9056869745254517
EstM2_GlyEE_frame9_input,10,1.9024003744125366,0.9282887578010559,1.2659133672714233,0.0,1.440697431564331,0.9833332896232605,0.9038957357406616
EstM2_GlyEE_frame9_input,11,1.3606959581375122,0.9662173986434937,1.3835992813110352,0.0,1.4481898546218872,0.9899999499320984,0.9081350564956665
EstM2_GlyEE_frame9_input,12,1.868589162826538,0.9265409111976624,2.888030767440796,0.0,1.459122657775879,0.9766666293144226,0.8935894966125488
EstM2_GlyEE_frame9_input,13,1.384804129600525,0.9702177047729492,1.3405147790908813,0.0,1.4629523754119873,0.9899999499320984,0.915125846862793
EstM2_GlyEE_frame9_input,14,1.5355489253997803,0.9624196887016296,0.9164039492607117,0.0,1.4630681276321411,0.9899999499320984,0.9138873219490051
EstM2_GlyEE_frame9_input,15,1.3653595447540283,0.9691992402076721,0.8953509330749512,0.0,1.463619589805603,0.9899999499320984,0.925312876701355
EstM2_GlyEE_frame9_input,16,1.7871389389038086,0.9306079745292664,2.744344711303711,0.0,1.479518175125122,0.9833332896232605,0.8709853887557983
EstM2_GlyEE_frame9_input,17,1.32108473777771,0.9722734093666077,0.8059938549995422,0.0,1.481278419494629,0.9899999499320984,0.9147750735282898
EstM2_GlyEE_frame9_input,18,1.320794939994812,0.9687739610671997,2.534994602203369,0.0,1.4897786378860474,0.9899999499320984,0.897563099861145
EstM2_GlyEE_frame9_input,19,1.2868093252182007,0.9691018462181091,2.488187074661255,0.0,1.5364292860031128,0.903333306312561,0.8981316089630127
EstM2_GlyEE_frame9_input,20,1.4233630895614624,0.9634948372840881,0.9071940183639526,0.0,1.5406782627105713,0.9899999499320984,0.9053851962089539
EstM2_GlyEE_frame9_input,21,1.3347223997116089,0.9705796837806702,0.9909928441047668,0.0,1.5426056385040283,0.9899999499320984,0.9372233748435974
EstM2_GlyEE_frame9_input,22,1.3547834157943726,0.9622505903244019,1.1527858972549438,0.0,1.54984450340271,0.9833332896232605,0.8877716064453125
EstM2_GlyEE_frame9_input,23,1.6941200494766235,0.9366821050643921,1.334678292274475,0.0,1.552369475364685,0.9899999499320984,0.8994025588035583
EstM2_GlyEE_frame9_input,24,1.4184423685073853,0.9617534279823303,2.5820722579956055,0.0,1.5533860921859741,0.9899999499320984,0.9060497283935547
EstM2_GlyEE_frame9_input,25,1.4504085779190063,0.9635706543922424,0.8490890264511108,0.0,1.5591459274291992,0.9899999499320984,0.8984747529029846
EstM2_GlyEE_frame9_input,26,1.320420742034912,0.9721519947052002,0.9300025701522827,0.0,1.5640088319778442,0.9899999499320984,0.8921484351158142
EstM2_GlyEE_frame9_input,27,1.5137954950332642,0.966732919216156,0.8631106019020081,0.0,1.5663132667541504,0.9899999499320984,0.9297569394111633
EstM2_GlyEE_frame9_input,28,1.4525028467178345,0.9623159170150757,2.5216526985168457,0.0,1.5774915218353271,0.9899999499320984,0.9117013216018677
EstM2_GlyEE_frame9_input,29,1.3771201372146606,0.9611781239509583,2.6130242347717285,0.0,1.5822391510009766,0.8899999856948853,0.897907018661499
EstM2_GlyEE_frame9_input,30,1.357219934463501,0.9627943634986877,2.5831520557403564,0.0,1.602665662765503,0.9899999499320984,0.905593752861023
EstM2_GlyEE_frame9_input,31,1.2894233465194702,0.9685783982276917,1.3045620918273926,0.0,1.6079967021942139,0.9899999499320984,0.9140563011169434
EstM2_GlyEE_frame9_input,32,1.4165196418762207,0.9653580188751221,0.9488396048545837,0.0,1.621822476387024,0.9899999499320984,0.9142467975616455
EstM2_GlyEE_frame9_input,33,1.2658028602600098,0.9698770642280579,1.7384576797485352,0.0,1.6361162662506104,0.9833332896232605,0.9096033573150635
EstM2_GlyEE_frame9_input,34,1.8472836017608643,0.9304525256156921,3.5841805934906006,0.0,1.6403886079788208,0.9833332896232605,0.8871999382972717
EstM2_GlyEE_frame9_input,35,1.3533684015274048,0.9638422727584839,0.9830527305603027,0.0,1.645676851272583,0.9899999499320984,0.9085835218429565
EstM2_GlyEE_frame9_input,36,1.5690586566925049,0.9602015018463135,1.1954699754714966,0.0,1.6492140293121338,0.9899999499320984,0.9054484963417053
