label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
dnHEM1,1,0.9977699518203735,0.9575514197349548,0.9813450574874878,0.8299572467803955,1.1071611642837524,0.9699999690055847,0.9219297170639038
dnHEM1,2,1.0285545587539673,0.9599972367286682,0.924895703792572,0.8127627372741699,1.3838096857070923,0.9834883213043213,0.9331031441688538
dnHEM1,3,1.0363613367080688,0.9550996422767639,1.2024260759353638,0.9750112295150757,1.8791711330413818,0.9825581312179565,0.8860588073730469
dnHEM1,4,1.0083751678466797,0.9598850607872009,0.9836537837982178,0.8108758926391602,2.1125779151916504,0.9727906584739685,0.9172523617744446
dnHEM1,5,0.9519100189208984,0.9644126296043396,1.0744264125823975,0.8894054889678955,2.816277265548706,0.9569767117500305,0.8975563645362854
dnHEM1,6,1.0237914323806763,0.9604052305221558,0.952677309513092,0.8147872686386108,2.912811756134033,0.9695347547531128,0.9245489835739136
dnHEM1,7,1.9910295009613037,0.8512188196182251,5.91629695892334,1.044679880142212,3.5717227458953857,0.9532557725906372,0.8052997589111328
dnHEM1,8,1.0853148698806763,0.9543782472610474,1.196083426475525,0.956247866153717,3.582237958908081,0.9462790489196777,0.7331323623657227
dnHEM1,9,1.9747205972671509,0.8532867431640625,5.934720993041992,0.9490166902542114,4.064683437347412,0.9439533948898315,0.7563104629516602
dnHEM1,10,1.0712502002716064,0.9527904987335205,1.1935991048812866,0.9271433353424072,4.47697114944458,0.9467441439628601,0.8591403961181641
dnHEM1,11,1.1038589477539062,0.9477866888046265,1.4785568714141846,1.042181134223938,4.572113990783691,0.9039533734321594,0.7509881258010864
dnHEM1,12,0.9842519164085388,0.9590608477592468,1.066768765449524,0.8595242500305176,4.7268452644348145,0.8983720541000366,0.7507845163345337
dnHEM1,13,2.00665545463562,0.8579349517822266,7.8763275146484375,0.9227442145347595,4.839136600494385,0.8444185256958008,0.8317623138427734
dnHEM1,14,1.993954062461853,0.8596504330635071,7.8099751472473145,0.9043768644332886,5.21544885635376,0.6602325439453125,0.8331676721572876
dnHEM1,15,1.1265184879302979,0.9368821978569031,1.7480775117874146,1.1523007154464722,5.230876922607422,0.7597674131393433,0.7396649122238159
dnHEM1,16,2.0538344383239746,0.8554304242134094,7.704610347747803,0.9378126859664917,5.337237358093262,0.6006976366043091,0.8110417723655701
dnHEM1,17,1.9826010465621948,0.8589153289794922,7.87227201461792,0.9624342322349548,5.453304290771484,0.6839534640312195,0.8520109057426453
dnHEM1,18,1.9338027238845825,0.8718862533569336,6.692927837371826,1.2306888103485107,5.456842422485352,0.6053488254547119,0.7251255512237549
dnHEM1,19,2.0052366256713867,0.8638127446174622,7.751687049865723,0.9614096283912659,5.560192584991455,0.5611627101898193,0.7814724445343018
dnHEM1,20,2.0286524295806885,0.8628737926483154,7.709460735321045,0.9335115551948547,5.7871479988098145,0.4983721077442169,0.7582544088363647
dnHEM1,21,2.087045431137085,0.864391028881073,7.064737319946289,1.2906432151794434,5.797826290130615,0.46860459446907043,0.6562819480895996
dnHEM1,22,2.043921947479248,0.8583871126174927,7.69536828994751,1.067909598350525,5.801039695739746,0.4965115785598755,0.7402629256248474
dnHEM1,23,2.071528911590576,0.8606383204460144,7.63778018951416,1.1149653196334839,5.860336780548096,0.49790698289871216,0.7094048857688904
dnHEM1,24,2.0835628509521484,0.8590671420097351,7.492278575897217,1.1685272455215454,5.874971389770508,0.5220929980278015,0.6718761920928955
dnHEM1,25,2.0207345485687256,0.8633472323417664,7.594589710235596,1.1312748193740845,5.885802745819092,0.4844185709953308,0.6167923212051392
dnHEM1,26,2.058009624481201,0.8582842946052551,7.6974005699157715,1.0689257383346558,5.8929338455200195,0.5044185519218445,0.6180334091186523
dnHEM1,27,2.153634548187256,0.8443605303764343,7.476657390594482,0.9950465559959412,5.965895175933838,0.4676743745803833,0.6339865922927856
dnHEM1,28,2.0239768028259277,0.8628461360931396,6.054065704345703,1.1753472089767456,6.042413711547852,0.5104650855064392,0.5352299213409424
dnHEM1,29,2.1066296100616455,0.8322871923446655,9.399242401123047,0.9765141606330872,6.071888446807861,0.46581393480300903,0.6599974632263184
dnHEM1,30,2.0308170318603516,0.8657534718513489,7.554777145385742,0.8639926314353943,6.087244987487793,0.46581393480300903,0.6905494332313538
dnHEM1,31,1.993790864944458,0.8679288029670715,7.13916015625,1.1088846921920776,6.104391098022461,0.4639534652233124,0.6527432203292847
dnHEM1,32,1.9148647785186768,0.8752887845039368,6.044608116149902,1.270096778869629,6.10838508605957,0.4569767415523529,0.5119552612304688
dnHEM1,33,1.985936164855957,0.8652849197387695,6.038851737976074,1.1146163940429688,6.114352703094482,0.46674418449401855,0.5990907549858093
dnHEM1,34,2.1602890491485596,0.8485986590385437,7.598409652709961,0.8714792132377625,6.1305365562438965,0.46674418449401855,0.7150982022285461
dnHEM1,35,2.196744918823242,0.828449547290802,8.697720527648926,1.1344802379608154,6.151032447814941,0.4611627757549286,0.5641210675239563
dnHEM1,36,2.0668258666992188,0.8580188751220703,7.557156085968018,1.0884594917297363,6.166374683380127,0.47232553362846375,0.6682804226875305
dnHEM1,37,2.036332607269287,0.8653268814086914,7.069641590118408,1.1909641027450562,6.230142593383789,0.45651161670684814,0.5203794240951538
dnHEM1,38,1.9651905298233032,0.8500006794929504,5.645905017852783,1.2544511556625366,6.245143890380859,0.4583720564842224,0.6078872680664062
dnHEM1,39,2.194364070892334,0.8301770687103271,8.150973320007324,1.1866493225097656,6.259498596191406,0.46674418449401855,0.553134560585022
dnHEM1,40,1.9898511171340942,0.8716373443603516,7.090072154998779,1.2483775615692139,6.31296968460083,0.4662790596485138,0.6036799550056458
dnHEM1,41,2.189645767211914,0.8245035409927368,9.494884490966797,0.955340564250946,6.426029205322266,0.4560464918613434,0.5777314901351929
dnHEM1,42,2.0445101261138916,0.8677161931991577,6.99229097366333,1.215131402015686,6.442578315734863,0.45790693163871765,0.5989131331443787
dnHEM1,43,2.0466272830963135,0.8618345856666565,7.489275932312012,1.1322270631790161,6.4455180168151855,0.44581395387649536,0.5931557416915894
dnHEM1,44,1.8883798122406006,0.8607609272003174,5.635318756103516,1.0098052024841309,6.476667404174805,0.44348835945129395,0.5354993939399719
dnHEM1,45,2.155613899230957,0.8586052656173706,7.430033206939697,1.0727977752685547,6.493432998657227,0.45930227637290955,0.5523154735565186
dnHEM1,46,2.024996042251587,0.8683323860168457,7.158126354217529,1.137516736984253,6.518786430358887,0.4574418067932129,0.5754883885383606
dnHEM1,47,2.036698818206787,0.8733615279197693,6.9564595222473145,1.2080516815185547,6.5416388511657715,0.44999995827674866,0.5423752069473267
dnHEM1,48,1.9667166471481323,0.8723841309547424,6.410100936889648,1.332649827003479,6.575709342956543,0.45651161670684814,0.6026691198348999
dnHEM1,49,2.0536961555480957,0.8648428320884705,7.117901802062988,1.0389437675476074,6.680580139160156,0.445813924074173,0.5417907238006592
dnHEM1,50,2.004605770111084,0.8478137254714966,6.086402416229248,0.899095356464386,7.012181758880615,0.43465113639831543,0.504102349281311
